DATE,FTSE100,Nikkei,SP500,SSE,USDINDEX
2010/1/6,-0.000600538,0.004634527,0.002877583,-0.008556411,-0.001405183
2010/1/7,0.001359738,-0.004650434,0.001745232,-0.019060386,0.002974048
2010/1/8,0.000691816,0.010862328,-0.009425446,0.001008391,-0.002383523
2010/1/12,-0.011731453,0.007456567,0.010714943,0.024103002,-0.004873574
2010/1/13,0.004506154,-0.013334911,-0.010882127,-0.031432404,0.000291123
2010/1/14,-0.007820321,0.015954849,0.012422151,0.013428722,-0.001536166
2010/1/15,0.007127127,0.006799539,-0.010654386,0.00267157,0.001967787
2010/1/19,-0.013484166,-0.019975761,-0.019126658,0.007022693,0.002115085
2010/1/20,-0.015935777,-0.002546771,-0.022389779,-0.029703081,0.007750352
2010/1/21,-0.006036816,0.012116325,0.004587559,0.002222551,-0.000149995
2010/1/22,-0.008080852,-0.025898355,-0.004212058,-0.009630415,0.003020384
2010/1/25,0.003139368,-0.007378936,0.004868283,-0.010984205,-0.000356196
2010/1/26,-0.011316719,-0.017987856,-0.011888126,-0.024541382,0.00450925
2010/1/27,-0.013843422,-0.007114664,-0.009877799,-0.010918225,-0.000496213
2010/1/28,0.008279305,0.015698286,0.014165305,0.002520131,-0.000214423
2010/1/29,0.011286129,-0.020983356,0.012889521,-0.001621502,0.005350034
2010/2/1,0.006818174,0.000684161,-0.00548935,-0.016164472,-0.000338141
2010/2/2,-0.005724899,0.016142402,-0.031635856,-0.00226247,-0.003403768
2010/2/3,-0.021909067,0.003199961,0.00289293,0.023280167,0.002279722
2010/2/4,-0.015370544,-0.004657897,-0.008902803,-0.002842693,0.005467431
2010/2/5,0.006187201,-0.029286334,0.012955842,-0.018840906,0.005103795
2010/2/12,0.014647721,0.003484057,0.026720105,0.026432254,-0.006618643
2010/2/22,0.028166738,0.030089071,0.005197862,-0.00489415,-0.002742124
2010/2/23,0.005222375,-0.004661611,-0.002083209,-0.006957292,0.002548483
2010/2/24,-0.012181506,-0.014916344,0.001404393,0.013190428,-2.02E-05
2010/2/25,0.01435025,-0.009543555,0.010107258,0.012639397,0.004270616
2010/2/26,0.009557285,0.002379902,0.002327731,-0.002838356,-0.007652669
2010/3/1,0.014347354,0.004535341,0.000429109,0.011694004,0.001469129
2010/3/2,0.008922415,0.004881888,0.003729156,-0.00478308,-0.003309382
2010/3/3,-0.001093996,0.003057374,0.013910282,0.00774608,-0.005383066
2010/3/4,0.013049618,-0.010532051,-0.000175611,-0.024062367,0.004525904
2010/3/5,0.001242139,0.021764809,0.001711272,0.002540912,-0.001559971
2010/3/8,-0.000788651,0.020708085,0.004514355,0.007286657,-0.000189805
2010/3/9,0.006807897,-0.001727324,0.004033374,0.005197075,-0.000541733
2010/3/10,-0.004141124,-0.000353071,-0.00021737,-0.006608029,-0.001626962
2010/3/11,0.001492496,0.009518268,0.000452093,0.000772098,0.000114994
2010/3/12,-0.005668717,0.008060253,0.007749015,-0.012488797,-0.0042183
2010/3/15,0.004740393,6.70E-05,0.005804795,-0.012177448,0.003260326
2010/3/16,0.004296477,-0.002819313,-0.000325899,0.005327545,-0.003979328
2010/3/17,-0.000356154,0.011616089,-0.005099427,0.019075504,-0.001625598
2010/3/18,0.001330057,-0.009536467,0.00508236,-0.00144012,0.003245324
2010/3/19,-0.000989848,0.007482106,0.007145377,0.007085885,0.003182162
2010/3/23,0.005889217,-0.0046826,-0.007214069,-0.004778738,-0.000373025
2010/3/24,0.008727401,0.003787076,0.000737451,0.001205612,0.006866251
2010/3/25,-0.004309465,0.001276975,0.005667146,-0.012387314,-0.000622746
2010/3/26,0.001338745,0.015351396,4.27E-05,0.013337848,0.001055128
2010/3/29,-0.006736399,-0.000900738,-0.003278242,0.020727797,-0.004186478
2010/3/30,0.001289645,0.010022895,0.007386454,0.001493834,-0.00035592
2010/3/31,0.011422914,-0.000648956,0.007896729,-0.006208537,-0.00391059
2010/4/1,0.00615347,0.013831832,0.001682879,0.012246907,-0.002506942
2010/4/6,-0.003169185,0.003366665,-0.002525382,0.003572702,0.000768055
2010/4/7,-0.008603283,0.000931092,0.006661669,-0.003316681,8.52E-05
2010/4/8,0.010150144,-0.011097546,0.001765051,-0.009418696,-0.000259885
2010/4/9,0.001155115,0.003230717,0.000685167,0.008505065,-0.002633935
2010/4/12,-0.002771398,0.004235849,0.011088363,-0.0051267,-0.002535728
2010/4/13,0.005985529,-0.00809083,0.000842184,0.010170334,0.000280741
2010/4/14,0.004949559,0.003905009,-0.016257982,0.001558967,-0.003682985
2010/4/15,-0.014011848,0.006129349,0.004511141,-0.000384461,0.002967429
2010/4/16,-0.002798151,-0.015339109,0.008026045,-0.011012847,0.003490537
2010/4/19,0.00969117,-0.017574448,-0.001019517,-0.049106486,0.003586093
2010/4/20,-0.010473611,-0.000741866,0.002261321,-0.000256437,-0.004575501
2010/4/21,-0.010203131,0.017223149,0.007098267,0.017877345,0.000155775
2010/4/22,0.010241569,-0.01279196,-0.004305704,-0.011203672,0.003018754
2010/4/23,0.005262482,-0.003167821,-0.02365964,-0.00533069,-0.000706619
2010/4/26,-0.026474224,0.022766131,0.006441958,-0.004714971,-0.001549836
2010/4/27,-0.003022309,0.004188868,0.01286018,-0.020953782,0.006216136
2010/4/28,0.005574585,-0.026008989,-0.01678781,-0.002615905,0.004180492
2010/4/30,-0.037493001,0.0120654,-0.011091942,-0.010299959,-0.006905059
2010/5/6,-0.054710139,-0.033259026,-0.011888725,-0.046675808,0.026161033
2010/5/7,0.050322497,-0.031445723,-0.003403076,-0.018909201,-8.39E-05
2010/5/10,-0.009925811,0.015899646,0.013645993,0.003851407,-0.010396455
2010/5/11,0.009188638,-0.011422312,-0.0122195,-0.019147956,0.001281127
2010/5/12,0.00929639,-0.001640878,-0.018978981,0.003070216,0.001280545
2010/5/13,-0.031953118,0.021559157,0.001108753,0.020422145,-0.000469696
2010/5/14,-5.89E-05,-0.014992416,-0.014297631,-0.005133292,0.009137332
2010/5/17,0.008476968,-0.021910921,-0.005143469,-0.052022171,0.006322331
2010/5/18,-0.028526351,0.000671916,-0.039755796,0.013522606,-0.003740074
2010/5/19,-0.016606433,-0.005462689,0.014912632,-0.002692121,0.009234462
2010/5/20,-0.002012617,-0.01548521,-0.012992046,-0.012390715,0.004548832
2010/5/21,0.001318524,-0.024807873,0.000353875,0.010733535,-0.006801952
2010/5/24,-0.025760918,-0.0026751,-0.005677079,0.034206136,0.003650986
2010/5/25,0.019522084,-0.031067775,0.032347312,-0.019182123,0.00932486
2010/5/26,0.030704291,0.00661352,-0.012451893,0.001205347,-0.003705522
2010/5/27,-0.001298201,0.012217796,-0.017314353,0.011407412,-0.008543625
2010/5/28,-0.004855237,0.012705695,0.025514428,-5.68E-05,-0.000569894
2010/6/1,-0.002322917,-0.005252992,0.004043192,-0.033495969,0.003173363
2010/6/2,0.011553325,-0.011244172,-0.035017442,0.001221913,2.79E-05
2010/6/3,-0.01648069,0.031866542,-0.013624466,-0.007325091,-0.001595227
2010/6/4,-0.011170232,-0.001312112,0.010916267,0.000367006,0.007310891
2010/6/7,-0.008103273,-0.039176137,-0.005959397,-0.016530032,0.003433474
2010/6/8,0.011412017,0.001798716,0.029079846,0.000882674,-0.00164746
2010/6/9,0.00912873,-0.010413772,0.004370116,0.027434284,-0.004620154
2010/6/10,0.006056634,0.010907463,-0.001806294,-0.008273726,-0.004199994
2010/6/11,0.007418654,0.016895711,0.02322245,0.002868316,0.000765608
2010/6/17,0.009319907,0.029858154,-0.001821937,-0.003779907,-0.011083172
2010/6/18,0.009150818,-0.000438208,-0.016201225,-0.018537438,-0.002088101
2010/6/21,-0.009886209,0.02402032,-0.00298994,0.028627526,-0.004707906
2010/6/22,-0.013133372,-0.012296429,-0.016946284,0.000961955,0.002800488
2010/6/23,-0.015233664,-0.018884958,0.002855283,-0.007298926,0.003869853
2010/6/24,-0.010596648,0.000467423,-0.00203601,-0.001217515,0.001403419
2010/6/25,0.004983135,-0.019410873,-0.03150823,-0.005441191,-0.001687273
2010/6/28,-0.031539081,-0.004481413,-0.010164454,-0.006894088,-0.001977688
2010/6/29,0.000539106,-0.012797787,-0.003245713,-0.043625973,0.007844695
2010/6/30,-0.022859032,-0.01984207,-0.004673272,-0.011887964,-0.000276023
2010/7/1,0.006706897,-0.020571155,0.005344726,-0.010300716,-0.001997965
2010/7/2,-0.00301399,0.001316678,0.030850023,0.003829929,-0.00174784
2010/7/6,0.038891503,0.014489725,0.009368655,0.011069142,-0.005532111
2010/7/7,0.017911068,-0.006272512,0.007178064,0.004841236,0.00076306
2010/7/8,0.005369998,0.027222997,0.000732634,-0.002467624,-0.004275803
2010/7/9,0.006617526,0.005185925,0.015261823,0.022830448,-0.000954309
2010/7/12,0.019927772,-0.003889528,-0.000155144,0.007979226,0.002919174
2010/7/13,-0.003325564,-0.00114013,0.001195388,-0.016366721,-0.006065125
2010/7/14,-0.008070902,0.026693441,-0.029242909,0.00819194,-0.000645434
2010/7/15,-0.010113739,-0.01126353,0.005964069,-0.018851794,-0.001335643
2010/7/16,-0.002051008,-0.029034354,0.011351874,-1.36E-05,0.00325694
2010/7/21,0.031646414,-0.013863223,0.017547409,0.044818207,-0.000598024
2010/7/22,-0.00022397,-0.006265005,0.011137909,0.010597597,-0.003564858
2010/7/23,0.007220763,0.022527425,-0.001049908,0.003748059,0.000314464
2010/7/26,0.002715367,0.007679114,-0.006946033,0.00645457,-0.004124569
2010/7/27,-0.008608101,-0.00071688,-0.004167293,-0.005156887,2.88E-05
2010/7/28,-0.001077713,0.026642442,6.35E-05,0.02238328,-8.21E-05
2010/7/29,-0.010580908,-0.005887122,0.021783528,0.005472746,-0.001603408
2010/7/30,0.026109095,-0.016505038,-0.004807894,-0.004015822,-0.003436439
2010/8/2,-0.000116736,0.003455147,0.006032878,0.013187783,-0.0052421
2010/8/3,-0.001914189,0.012842592,-0.001269329,-0.017177139,-0.001788398
2010/8/4,-0.003790948,-0.021339098,-0.003710916,0.004375648,0.001135108
2010/8/5,-0.006242209,0.017194996,0.005468087,-0.006755664,-0.000980735
2010/8/6,0.014545664,-0.001223029,-0.005985281,0.014258225,-0.000524748
2010/8/9,-0.006324341,-0.007247629,-0.028583406,0.005304868,0.000875507
2010/8/10,-0.024705586,-0.002242308,-0.005393267,-0.029334637,0.005886221
2010/8/11,0.003967176,-0.02740583,-0.00403169,0.00469909,0.005969081
2010/8/12,0.001779633,-0.008674235,0.000120451,-0.012356763,0.001201055
2010/8/13,0.0001251,0.004426522,0.012118489,0.012051014,0.001651625
2010/8/16,0.014012171,-0.006156078,0.00148168,0.02088299,-0.002720461
2010/8/17,-0.008951176,-0.00381192,-0.017080436,0.00381921,-0.003913172
2010/8/18,-0.017420758,0.008570796,-0.003669754,-0.002095107,-0.000556758
2010/8/19,-0.003076905,0.013131211,-0.004048491,0.008097484,0.003658215
2010/8/20,0.007585759,-0.019771889,-0.014618768,-0.017137256,0.005263876
2010/8/23,-0.015184893,-0.006852805,0.003283945,-0.001113631,0.001281438
2010/8/24,-0.009069407,-0.013422454,-0.007714466,0.004136715,0.001130502
2010/8/25,0.009048072,-0.016788013,0.01645071,-0.020480214,0.003182268
2010/8/26,0.008828528,0.006882775,-0.014828611,0.002654155,-0.004071094
2010/8/27,0.004538322,0.009451548,0.000390718,0.002785071,-6.47E-05
2010/8/31,0.026662254,-0.01874867,0.03811759,0.010689097,0.003958399
2010/9/1,0.000862402,0.011600547,0.013132394,-0.006049803,-0.00641408
2010/9/2,0.010576818,0.015099939,-0.011537491,0.012463101,-0.000314559
2010/9/3,0.002031777,0.005643424,0.006418059,-0.000143786,-0.004153794
2010/9/7,-0.001738902,0.012199641,0.004820652,0.016052247,0.00369453
2010/9/8,0.011794459,-0.022071447,0.004851545,-0.001139124,-0.002805872
2010/9/9,0.00136052,0.008143298,0.011069126,-0.01455241,-0.000802211
2010/9/10,0.011545989,0.01535461,-0.000713373,0.002578009,-0.000282848
2010/9/13,0.000337736,0.008905876,0.003534883,0.009384708,-0.006426675
2010/9/14,-0.002130727,-0.002417765,-0.00036441,7.51E-05,-0.004938218
2010/9/16,-0.008515951,0.022351141,0.015921802,-0.032532484,0.003154226
2010/9/17,0.016936789,0.012185805,-0.002567313,-0.001452033,0.000333598
2010/9/21,-0.009078054,-0.002494202,-0.013203413,-0.002750902,-0.002945961
2010/9/27,0.004767155,0.000107189,0.01753691,0.013954388,-0.012903881
2010/9/28,-0.001645181,-0.011244733,-0.003088486,-0.006341697,-0.001433029
2010/9/29,-0.003714738,0.006677501,0.004406714,-0.000258913,-0.002039313
2010/9/30,0.007948688,-0.020079177,-0.008067387,0.017082493,0.001953923
2010/10/8,0.014114372,0.0231604,0.02838754,0.03080694,-0.013537462
2010/10/12,0.01312657,-0.021103671,0.003447753,0.036799963,0.00118669
2010/10/13,-0.003510378,0.001582589,0.002025432,0.006998069,-0.004915615
2010/10/14,-0.004171273,0.01896089,0.007217635,0.006366477,-0.002845501
2010/10/15,0.00684091,-0.008725775,-0.016004644,0.031288527,0.001771163
2010/10/18,-0.00674974,-0.000185251,0.010469083,-0.005376935,0.001859301
2010/10/19,0.004380379,0.004302989,0.001772337,0.01565429,0.007777274
2010/10/20,0.005037101,-0.01668557,0.002386409,0.000698625,-0.004486032
2010/10/21,-0.00286802,-0.000545806,0.00214467,-0.006820571,-7.32E-05
2010/10/22,0.001846286,0.005342669,1.69E-05,-0.002849345,0.002972126
2010/10/25,-0.007798086,-0.002714043,-0.00269421,0.025347908,-0.00525123
2010/10/26,-0.010795185,-0.002532709,0.001124217,-0.003241448,0.003873165
2010/10/27,0.005628813,0.001028585,-0.000439383,-0.014737106,0.005765245
2010/10/28,-0.000480928,-0.002239635,0.000946086,-0.001492245,-0.00622059
2010/10/29,0.003423113,-0.017619569,0.007729336,-0.00460332,-0.001632525
2010/11/1,0.010969325,-0.005200211,0.003671307,0.02492681,-0.000697297
2010/11/2,-0.001470486,0.000574483,0.019099305,-0.002815635,-0.003850537
2010/11/4,0.021744924,0.021470923,0.001791869,0.013536527,-0.007853722
2010/11/5,-0.004330809,0.028151787,-0.008084895,0.013692337,0.002928848
2010/11/8,0.004303576,0.01104719,0.004366534,0.009545262,0.003657411
2010/11/9,-0.00996405,-0.003956239,-0.00425115,-0.007788399,-0.000146263
2010/11/10,-0.000294012,0.013934077,-0.011878766,-0.006285756,0.003873771
2010/11/12,0.000890368,-0.010811477,-0.017556335,-0.042597933,0.002937656
2010/11/15,-0.024085022,0.010505264,0.00021214,0.009659662,0.002912464
2010/11/16,0.001874375,-0.003099188,0.015240583,-0.040579604,0.007459412
2010/11/17,0.013288426,0.001485107,0.002537152,-0.019424059,-0.001999579
2010/11/18,-0.006239185,0.020375663,-0.001576608,0.009324587,-0.003075278
2010/11/19,-0.009111952,0.000874402,-0.014387032,0.008034086,0.000547016
2010/11/22,-0.017679208,0.009216742,0.014812716,-0.001453272,4.08E-05
2010/11/24,0.020860297,-0.008446693,-0.008876402,-0.008507625,0.005668435
2010/11/26,-0.026309354,0.000941642,-0.006088716,0.004104233,0.006526712
2010/11/29,-0.004094157,0.008572163,0.021386622,-0.00186197,0.004179015
2010/11/30,0.020452302,-0.018836215,0.0127371,-0.016240487,-0.000545704
2010/12/1,0.021921884,0.005120165,0.002599854,0.001158144,-0.005108011
2010/12/2,-0.003863504,0.017907268,-0.001299082,0.007114115,-0.004534704
2010/12/3,0.004334996,0.000963371,0.000514948,-0.000413997,-0.004241708
2010/12/6,0.006593148,-0.001090149,0.003694926,0.005174779,0.001516256
2010/12/7,-0.002399385,-0.002573414,0.003835384,0.006518062,-0.000478049
2010/12/8,0.002315021,0.008955888,0.005983703,-0.009543484,0.003997574
2010/12/9,0.000858797,0.005219746,4.83E-05,-0.013286513,0.000598698
2010/12/10,0.008189394,-0.007213447,0.000910542,0.010648056,-0.001195563
2010/12/13,0.005183828,0.007991859,-0.005135618,0.028424588,-0.004384999
2010/12/14,-0.001533968,0.0022202,0.006166046,0.001409498,-0.001317936
2010/12/15,-0.000180222,-0.000677696,0.000836454,-0.005365386,0.003629209
2010/12/16,-0.001594504,0.00014643,0.002545112,-0.004570455,0.003105148
2010/12/17,0.003376589,-0.000723737,0.006011994,-0.001518661,0.001948257
2010/12/21,0.015474705,0.006452477,0.001728176,0.003578914,-0.000398745
2010/12/22,0.002100245,-0.002321745,0.000612509,-0.009067866,-0.000983886
2010/12/29,-0.004188162,-0.000187563,7.95E-05,-0.044904761,-0.007268033
2011/1/4,0.012126788,0.005164211,0.012806831,0.036091601,-0.004850513
2011/1/5,-0.00403702,-0.001668049,-0.001846486,-0.004717968,0.002695425
2011/1/6,-0.005861474,0.014250501,-0.001377275,-0.005305616,0.003757911
2011/1/7,-0.004694903,0.001070702,0.003718206,0.005157705,0.0009631
2011/1/11,0.01572779,-0.00288436,0.007255043,-0.012318015,-0.001726763
2011/1/12,-0.004445703,0.000201691,0.00735741,0.006135747,-0.004766795
2011/1/13,-0.00362716,0.00729393,0.001375465,0.002268354,-0.005647972
2011/1/14,-0.002731118,-0.008603647,-0.010167166,-0.012944676,0.001602686
2011/1/18,-0.001504715,0.001897461,-0.001295798,-0.029951386,-0.00250296
2011/1/19,-0.018370053,0.003617293,0.002410638,0.017969109,-0.001406005
2011/1/20,0.004818033,-0.011411737,0.005819315,-0.029600593,0.004858028
2011/1/21,0.008040516,-0.015719847,0.000263428,0.013959886,-0.004572657
2011/1/24,-0.004407522,0.00684698,0.004212024,-0.007235258,-0.002040636
2011/1/25,0.008665041,0.011466946,0.002241791,-0.006806874,0.002124226
2011/1/26,-0.000692123,-0.005992405,-0.018013805,0.011652805,-0.002441461
2011/1/27,-0.014132739,0.007352304,0.00763335,0.01478085,0.000711406
2011/1/28,-0.003138544,-0.011355784,0.016555792,0.001308675,0.002743718
2011/1/31,0.016053458,-0.011886573,-0.002726231,0.013689931,-0.001391544
2011/2/1,0.007066493,0.003566631,0.002351433,0.002957562,-0.006155325
2011/2/9,0.003317785,0.032869574,0.016728734,-0.008934173,0.003057795
2011/2/10,0.007099313,-0.001147756,0.002382085,0.015771553,0.002345804
2011/2/14,-0.004267782,0.011240902,0.002997784,0.028326798,0.002537319
2011/2/15,0.007950646,0.001968115,0.003070971,3.55E-05,0.000364969
2011/2/16,0.000346679,0.005717504,0.001922873,0.008469352,-0.002017897
2011/2/17,-0.000721424,0.002619517,-0.020742205,0.001048774,-0.003301772
2011/2/18,-0.011273253,0.000568295,-0.006130715,-0.009326739,-0.002382878
2011/2/22,-0.015290544,-0.016562007,-0.000994871,-0.015386406,0.00295871
2011/2/23,-0.000599484,-0.008058921,0.010495248,0.002489931,-0.000481886
2011/2/24,0.013626379,-0.012019049,0.00554568,0.005562584,-0.002059857
2011/2/25,-0.001198812,0.007059294,-0.015864862,-1.32E-05,-0.00076457
2011/2/28,-0.009765563,0.009203484,0.001613898,0.009159742,-0.002552421
2011/3/1,-0.003522173,0.012156544,0.017072435,0.004762031,-0.001216178
2011/3/2,0.015134542,-0.024631325,-0.00740539,-0.001752805,-0.001118478
2011/3/3,-0.002450924,0.00888495,-0.008376215,-0.003723737,-0.001067832
2011/3/4,-0.002776626,0.010116839,0.008883161,0.01345648,-0.001662087
2011/3/7,0.000164037,-0.017797864,-0.001362631,0.018154873,0.000349132
2011/3/8,-0.006289445,0.001918279,-0.019051281,0.00124445,0.001407719
2011/3/9,-0.015618276,0.006091472,0.007055565,0.000737129,-0.001271037
2011/3/10,-0.002847365,-0.014756832,-0.006067696,-0.015106427,0.003799272
2011/3/11,-0.00920903,-0.017396335,-0.011263545,-0.007926509,-0.002013959
2011/3/14,-0.013942052,-0.063814554,-0.019687482,0.001304984,-0.001940071
2011/3/15,-0.017187285,-0.111534317,0.013309266,-0.014183192,0.002993737
2011/3/16,0.017333009,0.055223129,0.004300939,0.011857868,0.002182682
2011/3/17,0.003858343,-0.01451587,0.014874668,-0.011498161,-0.003643463
2011/3/18,0.011814932,0.026868746,-0.003556885,0.003303453,-0.001499066
2011/3/22,0.001690559,0.042692512,0.012207135,0.004207704,-0.005160027
2011/3/23,0.01455739,-0.016670796,0.003156151,0.009999015,0.003019289
2011/3/24,0.003376446,-0.001531412,-0.002751619,-0.000600828,-0.003102184
2011/3/25,0.000631922,0.010660517,0.00703524,0.010501508,0.0012756
2011/3/28,0.004677004,-0.006058461,0.006662463,0.002076856,0.001520875
2011/3/29,0.002715382,-0.002054135,-0.001831177,-0.008726956,0.001055998
2011/3/30,-0.006669469,0.02605653,0.004950713,-0.000779833,-0.001917014
2011/3/31,0.016975442,0.00475852,0.00034515,-0.009401995,-0.002268245
2011/4/1,0.001174035,-0.004799761,-0.000180071,0.013331955,-0.002623002
2011/4/6,-0.001598424,-0.012856765,-0.003352349,0.011376066,-0.003514168
2011/4/7,0.008021185,0.000684169,-0.002797288,0.002179577,0.000465081
2011/4/8,-0.000381528,0.018302107,-0.007807096,0.007324417,-0.004381701
2011/4/11,-0.014806506,-0.004965161,0.000190217,-0.002403828,-0.000634745
2011/4/12,0.007677757,-0.01706301,8.37E-05,-0.000455715,0.002297173
2011/4/13,-0.007790095,0.008951712,0.003917729,0.009561732,-0.000974192
2011/4/14,0.005386386,0.001320567,-0.011078998,-0.002547818,-0.001481444
2011/4/15,-0.021225986,-0.006484717,0.00571481,0.002590076,-0.000863945
2011/4/18,0.004553439,-0.003642038,0.013424435,0.002227697,0.005765772
2011/4/19,0.021040902,-0.012172175,0.005262909,-0.019249116,-0.00491446
2011/4/20,-0.000657777,0.017408182,-0.00159394,0.002662669,-0.005930566
2011/4/26,0.008250602,-0.005022562,0.018719024,-0.022892337,-0.003548167
2011/4/27,0.000286702,0.013833545,0.00229802,-0.004628964,-6.61E-05
2011/4/28,0.002136138,0.016160804,-0.001754249,-0.01320116,-0.004764852
2011/5/6,-0.023316375,0.000959967,-0.002987029,-0.008053345,0.007145731
2011/5/9,0.012740964,-0.006596309,-0.01117369,0.002989353,0.004352196
2011/5/10,-0.007151409,0.002486078,0.004883493,0.006307075,-0.002107371
2011/5/11,-0.005207646,0.004623283,-0.008100046,-0.002498804,0.000780983
2011/5/12,-0.00321629,-0.015077151,-0.006223719,-0.013736364,0.004110567
2011/5/13,-0.000367946,-0.007010552,-0.000368629,0.009430502,0.003907296
2011/5/16,-0.010639328,-0.009420531,0.008765273,-0.007679665,-0.000989993
2011/5/17,0.010605565,0.000911852,0.002175573,0.00129995,0.003424751
2011/5/18,0.005471634,0.009887236,-0.007717975,0.006985582,-0.003838206
2011/5/19,-0.00126003,-0.004279421,-0.011997265,-0.004604414,-0.000357473
2011/5/20,-0.019110624,-0.001429198,-0.000827723,-0.000389991,0.000465148
2011/5/23,0.003851454,-0.01536137,0.003178114,-0.02978721,0.006731818
2011/5/24,0.002000248,0.001746776,0.003945322,-0.002711547,-0.002644171
2011/5/25,0.001846631,-0.005744978,0.004072616,-0.009190798,-0.000552273
2011/5/26,0.009793765,0.014661357,0.010537014,-0.001903473,-0.000625669
2011/5/27,0.008570863,-0.004203464,-0.023048225,-0.009760549,-0.006948575
2011/5/31,-0.010299958,0.017880678,-0.001225587,0.012295159,-0.003415735
2011/6/1,-0.013703742,0.002666197,-0.009781492,3.65E-05,-0.000688014
2011/6/2,0.001211663,-0.017076762,-0.010818516,-0.01409194,0.002849404
2011/6/3,0.001391002,-0.00659731,-0.000956865,0.008407289,-0.004849176
2011/6/7,-0.009299205,-0.005203006,0.003154745,0.005949973,-0.000702603
2011/6/8,0.008135332,0.000689141,-0.014078483,0.002179614,0.002413637
2011/6/9,-0.015580923,0.00187036,0.000668533,-0.01721578,0.000229842
2011/6/10,0.001327642,0.004982737,0.012532913,0.000664916,0.005191412
2011/6/13,0.005125873,-0.006985388,-0.017585569,-0.001762702,0.000182654
2011/6/14,-0.010494065,0.010484417,0.001752798,0.010924177,-0.004383695
2011/6/15,-0.007645981,0.002774829,0.00304039,-0.009055075,0.007552419
2011/6/16,0.002826417,-0.017175548,0.005380689,-0.015326604,0.004085115
2011/6/17,-0.003777946,-0.006382892,0.01333418,-0.008088781,-0.005417669
2011/6/20,0.014286082,0.000312196,-0.00648946,-0.008193395,-0.000310764
2011/6/21,-0.000401791,0.011198156,-0.002831993,0.009579134,-0.003835733
2011/6/22,-0.017228838,0.017787544,-0.011795077,0.001071843,-0.000579281
2011/6/23,0.004104789,-0.00340052,0.009142537,0.014586663,0.007440568
2011/6/24,0.004311718,0.008505142,0.012861292,0.02133206,0.000530418
2011/6/27,0.007753394,-0.010427502,0.008248633,0.004367042,0.00024111
2011/6/28,0.015327032,0.007351137,0.010068372,0.00035231,-0.003487465
2011/6/29,0.015211713,0.015250472,0.014306869,-0.011195729,-0.004785688
2011/6/30,0.007381393,0.001920129,-0.001337072,0.012236801,-0.003725766
2011/7/1,0.004627193,0.005281464,0.001001058,-0.000983029,-0.001357326
2011/7/5,-0.00243252,0.010522966,0.010399583,0.020443626,0.000740798
2011/7/6,0.008564038,0.010972021,-0.006985458,-0.002088209,0.002971561
2011/7/7,-0.01062182,-0.001125438,-0.018256167,-0.005785082,-0.002309937
2011/7/8,-0.010305685,0.00659028,-0.004443369,0.001253875,0.001530929
2011/7/11,-0.010205104,-0.006750094,0.003101027,0.001756621,0.005598798
2011/7/12,0.006364142,-0.01436455,-0.006738783,-0.017314628,0.000789573
2011/7/13,-0.01012143,0.003742738,0.005539056,0.014736704,-0.006911512
2011/7/14,-0.000562845,-0.002715633,-0.008163118,0.005340088,-0.000534972
2011/7/15,-0.015668882,0.003852187,0.01617715,0.003454282,-7.51E-05
2011/7/19,0.017406009,-0.008532995,0.012784205,-0.008255489,-0.000905435
2011/7/20,0.007839267,0.011679152,0.00090744,-0.000993647,-0.001843468
2011/7/21,0.005936691,0.000448561,-0.005658995,-0.010183732,-0.005131398
2011/7/22,-0.00164583,0.012086105,-0.004113421,0.001768567,0.000285381
2011/7/25,0.000754113,-0.008136017,-0.020517724,-0.030057543,-0.000718851
2011/7/26,-0.012412865,0.004736022,-0.003239207,0.005296893,-0.003869922
2011/7/27,0.002835517,-0.005016593,-0.006471428,0.007543018,0.002843762
2011/7/28,-0.009927873,-0.014621964,-0.004140861,-0.005417581,0.001304674
2011/7/29,-0.007033909,-0.006923917,-0.025888909,-0.002605339,-0.001122687
2011/8/1,-0.009752253,0.013332779,0.005003146,0.000759948,0.003620018
2011/8/2,-0.023690604,-0.012157884,-0.049001655,-0.009111612,0.000165028
2011/8/3,-0.034868918,-0.021297702,-0.000575083,-0.0002889,0.000201018
2011/8/4,-0.027473197,0.002284379,-0.068958369,0.002071397,0.009934157
2011/8/5,-0.034520883,-0.037907242,0.046317441,-0.021699892,0.002051273
2011/8/8,0.018755918,-0.021995286,-0.045156797,-0.038662901,0.000905358
2011/8/9,-0.031020725,-0.016969564,0.045250594,-0.000295217,0.002343923
2011/8/10,0.030615991,0.010483175,0.005247875,0.009105417,-0.000145333
2011/8/11,0.029994064,-0.006303868,0.021550727,0.012603567,-0.000660558
2011/8/12,0.005726024,-0.002030654,-0.009786275,0.004508513,-0.001656175
2011/8/15,0.001316747,0.013594619,0.000946938,0.012872703,-0.004892825
2011/8/16,-0.004870332,0.002310622,-0.0456186,-0.007107664,-0.000461193
2011/8/17,-0.045935532,-0.005523909,-0.015122756,-0.002650976,-0.001843438
2011/8/18,-0.010158984,-0.012610564,0.000258008,-0.016195365,0.006624893
2011/8/19,0.010761682,-0.025423951,0.033710249,-0.009860643,-0.003431912
2011/8/22,0.006674046,-0.010504323,0.013034651,-0.007324414,0.002837201
2011/8/23,0.014790401,0.01208229,-0.015687935,0.015052313,-0.002014079
2011/8/24,-0.014462932,-0.010752588,0.015008418,-0.005074672,0.002660436
2011/8/25,-0.000229997,0.015248426,0.027887505,0.028770354,0.001135567
